year,price,engine_size,mileage,Diesel,Hybrid,otherFuel,Petrol,Automatic,Manual,otherTransmission,Semi-Auto
2019,29500,145.0,57.7,1,0,0,0,0,0,0,1
2019,30500,145.0,57.7,1,0,0,0,0,0,0,1
2019,30500,145.0,57.7,1,0,0,0,0,0,0,1
2015,15250,30.0,62.8,1,0,0,0,0,0,0,1
2014,10995,145.0,53.3,1,0,0,0,0,0,0,1
2016,23991,200.0,42.8,0,0,0,1,1,0,0,0
2018,39991,145.0,29.4,0,0,0,1,1,0,0,0
2019,30799,145.0,55.4,1,0,0,0,1,0,0,0
2019,29699,145.0,56.5,1,0,0,0,1,0,0,0
2019,28499,145.0,45.6,0,0,0,1,1,0,0,0
2019,26299,145.0,47.1,0,0,0,1,0,0,0,1
2018,24199,145.0,58.9,1,0,0,0,0,0,0,1
2019,25449,145.0,47.1,0,0,0,1,0,0,0,1
2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2019,25349,145.0,44.1,0,0,0,1,0,0,0,1
2019,24849,145.0,44.1,0,0,0,1,0,0,0,1
2017,25999,145.0,47.1,0,0,0,1,0,0,0,1
2018,22991,145.0,44.1,0,0,0,1,1,0,0,0
2016,19999,125.0,51.4,0,0,0,1,0,0,0,1
2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2019,20349,145.0,46.3,0,0,0,1,0,0,0,1
2019,29349,145.0,57.7,1,0,0,0,0,0,0,1
2019,26349,145.0,61.4,1,0,0,0,0,0,0,1
2019,42099,145.0,28.0,0,0,0,1,0,0,0,1
2019,25849,145.0,47.1,0,0,0,1,0,0,0,1
2019,25349,145.0,46.3,0,0,0,1,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2019,25499,145.0,61.4,1,0,0,0,0,0,0,1
2018,28199,145.0,54.3,1,0,0,0,0,0,0,1
2019,23879,145.0,47.1,0,0,0,1,0,1,0,0
2019,29099,145.0,47.1,0,0,0,1,0,0,0,1
2019,34579,145.0,44.1,0,0,0,1,0,0,0,1
2019,36999,145.0,55.4,1,0,0,0,0,0,0,1
2019,33789,145.0,61.4,1,0,0,0,0,0,0,1
2015,17749,30.0,64.2,1,0,0,0,0,0,0,1
2017,18999,145.0,64.2,1,0,0,0,0,0,0,1
2019,25149,145.0,45.6,0,0,0,1,0,0,0,1
2019,20399,145.0,46.3,0,0,0,1,0,0,0,1
2019,30349,145.0,44.1,0,0,0,1,0,0,0,1
2016,17849,30.0,61.4,1,0,0,0,0,0,0,1
2017,22449,30.0,65.7,1,0,0,0,0,0,0,1
2016,17299,125.0,60.1,1,0,0,0,0,0,0,1
2016,17999,30.0,64.2,1,0,0,0,0,0,0,1
2019,25999,145.0,61.4,1,0,0,0,0,0,0,1
2019,27799,145.0,61.4,1,0,0,0,0,0,0,1
2019,26589,145.0,60.1,1,0,0,0,1,0,0,0
2018,23199,145.0,46.3,0,0,0,1,1,0,0,0
2019,20449,145.0,61.4,1,0,0,0,0,0,0,1
2018,26199,145.0,65.7,1,0,0,0,1,0,0,0
2018,19599,145.0,61.4,1,0,0,0,0,0,0,1
2019,23289,145.0,61.4,1,0,0,0,0,0,0,1
2019,25399,145.0,45.6,0,0,0,1,1,0,0,0
2019,27299,145.0,46.3,0,0,0,1,0,0,0,1
2018,28699,145.0,57.7,1,0,0,0,0,0,0,1
2019,31609,145.0,64.2,1,0,0,0,0,0,0,1
2019,26699,145.0,43.5,0,0,0,1,0,0,0,1
2016,24799,30.0,65.7,1,0,0,0,1,0,0,0
2019,27199,145.0,42.2,0,0,0,1,0,0,0,1
2019,20699,145.0,64.2,1,0,0,0,0,0,0,1
2017,23699,20.0,67.3,1,0,0,0,0,0,0,1
2018,21449,145.0,44.1,0,0,0,1,0,0,0,1
2019,30849,145.0,54.3,1,0,0,0,0,0,0,1
2019,46999,145.0,29.7,0,0,0,1,0,0,0,1
2019,28199,145.0,57.7,1,0,0,0,0,0,0,1
2019,27499,145.0,58.9,1,0,0,0,0,0,0,1
2019,29299,145.0,61.4,1,0,0,0,0,0,0,1
2016,19799,30.0,64.2,1,0,0,0,1,0,0,0
2016,20399,30.0,64.2,1,0,0,0,0,0,0,1
2018,23799,145.0,47.9,0,0,0,1,0,0,0,1
2019,31699,145.0,57.7,1,0,0,0,0,0,0,1
2019,30799,145.0,61.4,1,0,0,0,0,0,0,1
2019,31199,145.0,64.2,1,0,0,0,0,0,0,1
2019,34799,145.0,44.1,0,0,0,1,0,0,0,1
2019,68399,145.0,28.0,0,0,0,1,0,0,0,1
2019,31529,145.0,51.4,1,0,0,0,1,0,0,0
2019,35049,145.0,44.1,0,0,0,1,1,0,0,0
2019,38289,145.0,54.3,1,0,0,0,1,0,0,0
2019,32289,145.0,46.3,0,0,0,1,1,0,0,0
2019,32069,145.0,64.2,1,0,0,0,1,0,0,0
2019,32069,145.0,64.2,1,0,0,0,1,0,0,0
2019,30299,145.0,55.4,1,0,0,0,1,0,0,0
2019,67699,145.0,28.0,0,0,0,1,1,0,0,0
2019,35399,145.0,44.1,0,0,0,1,0,0,0,1
2019,24849,145.0,45.6,0,0,0,1,1,0,0,0
2019,24789,145.0,44.1,0,0,0,1,1,0,0,0
2019,39299,145.0,29.4,0,0,0,1,1,0,0,0
2019,25099,145.0,42.2,0,0,0,1,1,0,0,0
2019,27199,145.0,46.3,0,0,0,1,1,0,0,0
2019,23399,145.0,44.1,0,0,0,1,1,0,0,0
2019,31199,145.0,57.7,1,0,0,0,1,0,0,0
2019,32069,145.0,64.2,1,0,0,0,0,0,0,1
2019,30919,145.0,53.3,1,0,0,0,0,0,0,1
2019,25799,145.0,45.6,0,0,0,1,0,0,0,1
2016,38349,300.0,34.5,0,0,0,1,0,0,0,1
2019,49499,145.0,29.1,0,0,0,1,0,0,0,1
2019,49669,145.0,29.1,0,0,0,1,0,0,0,1
2018,18399,145.0,64.2,1,0,0,0,0,0,0,1
2019,31299,145.0,61.4,1,0,0,0,0,0,0,1
2019,33599,145.0,57.7,1,0,0,0,0,0,0,1
2017,20349,30.0,64.2,1,0,0,0,0,0,0,1
2019,34399,145.0,55.4,1,0,0,0,0,0,0,1
2019,30099,145.0,60.1,1,0,0,0,0,0,0,1
2019,31519,145.0,45.6,0,0,0,1,0,0,0,1
2016,19799,125.0,52.3,0,0,0,1,0,0,0,1
2018,29999,145.0,36.2,0,0,0,1,0,0,0,1
2018,26799,145.0,47.1,0,0,0,1,0,0,0,1
2020,36209,145.0,42.8,0,0,0,1,0,0,0,1
2017,14549,20.0,65.7,1,0,0,0,0,0,0,1
2019,25899,145.0,47.1,0,0,0,1,0,0,0,1
2020,36809,145.0,46.3,0,0,0,1,0,0,0,1
2016,25499,160.0,43.5,0,0,0,1,0,0,0,1
2017,18299,30.0,61.4,1,0,0,0,0,0,0,1
2017,25999,145.0,42.2,0,0,0,1,0,0,0,1
2016,18999,20.0,64.2,1,0,0,0,0,0,0,1
2016,19799,30.0,64.2,1,0,0,0,0,0,0,1
2019,28599,145.0,60.1,1,0,0,0,0,0,0,1
2019,32599,145.0,54.3,1,0,0,0,0,0,0,1
2019,25999,145.0,47.1,0,0,0,1,0,0,0,1
2018,47099,145.0,31.7,0,0,0,1,1,0,0,0
2019,26289,145.0,46.3,0,0,0,1,1,0,0,0
2017,25599,145.0,42.2,0,0,0,1,0,0,0,1
2019,31609,145.0,64.2,1,0,0,0,0,0,0,1
2016,15999,20.0,65.7,1,0,0,0,0,0,0,1
2019,34919,145.0,44.1,0,0,0,1,0,0,0,1
2019,28999,150.0,46.3,0,0,0,1,0,0,0,1
2019,33599,145.0,55.4,1,0,0,0,1,0,0,0
2019,31099,145.0,44.1,0,0,0,1,1,0,0,0
2019,20399,145.0,61.4,1,0,0,0,0,0,0,1
2019,29349,145.0,57.7,1,0,0,0,0,0,0,1
2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2019,25749,145.0,61.4,1,0,0,0,0,0,0,1
2019,25749,145.0,61.4,1,0,0,0,0,0,0,1
2016,17149,30.0,64.2,1,0,0,0,0,0,0,1
2019,42049,145.0,30.4,0,0,0,1,0,0,0,1
2019,30149,145.0,64.2,1,0,0,0,0,0,0,1
2018,29199,145.0,54.3,1,0,0,0,0,0,0,1
2019,19699,145.0,46.3,0,0,0,1,0,0,0,1
2019,32999,145.0,54.3,1,0,0,0,0,0,0,1
2019,42999,145.0,29.1,0,0,0,1,0,0,0,1
2019,41699,145.0,30.4,0,0,0,1,0,0,0,1
2018,50799,145.0,31.7,0,0,0,1,1,0,0,0
2016,17949,30.0,64.2,1,0,0,0,1,0,0,0
2019,26299,145.0,46.3,0,0,0,1,0,0,0,1
2019,67199,145.0,28.0,0,0,0,1,0,0,0,1
2019,33999,145.0,57.7,1,0,0,0,0,0,0,1
2017,24289,30.0,65.7,1,0,0,0,0,0,0,1
2020,40179,145.0,54.3,1,0,0,0,0,0,0,1
2019,27299,145.0,45.6,0,0,0,1,1,0,0,0
2019,26699,145.0,46.3,0,0,0,1,0,0,0,1
2019,26699,145.0,46.3,0,0,0,1,0,0,0,1
2019,20399,145.0,61.4,1,0,0,0,0,0,0,1
2019,20799,145.0,61.4,1,0,0,0,0,0,0,1
2019,24299,145.0,61.4,1,0,0,0,0,0,0,1
2019,25999,145.0,61.4,1,0,0,0,0,0,0,1
2018,26189,145.0,65.7,1,0,0,0,0,0,0,1
2019,29799,145.0,57.7,1,0,0,0,1,0,0,0
2019,29099,145.0,57.7,1,0,0,0,0,0,0,1
2017,19499,145.0,64.2,1,0,0,0,0,0,0,1
2018,24499,145.0,60.1,1,0,0,0,0,0,0,1
2019,23799,145.0,61.4,1,0,0,0,0,0,0,1
2019,43199,145.0,29.1,0,0,0,1,0,0,0,1
2019,41499,145.0,30.4,0,0,0,1,0,0,0,1
2019,29699,145.0,56.5,1,0,0,0,0,0,0,1
2019,32699,145.0,56.5,1,0,0,0,0,0,0,1
2019,32069,145.0,64.2,1,0,0,0,0,0,0,1
2019,27699,145.0,45.6,0,0,0,1,0,0,0,1
2019,32959,145.0,64.2,1,0,0,0,0,0,0,1
2019,29549,145.0,44.1,0,0,0,1,0,0,0,1
2016,21099,20.0,67.3,1,0,0,0,0,0,0,1
2017,16995,145.0,64.2,1,0,0,0,0,0,0,1
2016,13990,20.0,68.9,1,0,0,0,0,1,0,0
2018,29499,145.0,44.1,0,0,0,1,1,0,0,0
2019,40099,145.0,29.4,0,0,0,1,0,0,0,1
2019,28399,145.0,61.4,1,0,0,0,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2019,20199,145.0,46.3,0,0,0,1,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2019,26049,145.0,47.1,0,0,0,1,0,0,0,1
2019,31999,145.0,61.4,1,0,0,0,0,0,0,1
2019,23849,145.0,46.3,0,0,0,1,0,0,0,1
2019,20349,145.0,46.3,0,0,0,1,0,0,0,1
2019,24599,145.0,46.3,0,0,0,1,0,0,0,1
2019,20299,145.0,61.4,1,0,0,0,0,0,0,1
2019,40849,145.0,30.4,0,0,0,1,0,0,0,1
2019,20349,145.0,46.3,0,0,0,1,0,0,0,1
2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2019,26899,145.0,45.6,0,0,0,1,1,0,0,0
2018,25399,145.0,67.3,1,0,0,0,1,0,0,0
2019,32099,145.0,51.4,1,0,0,0,0,0,0,1
2019,28399,145.0,45.6,0,0,0,1,0,0,0,1
2019,37999,145.0,44.1,0,0,0,1,1,0,0,0
2019,33299,145.0,44.1,0,0,0,1,1,0,0,0
2019,46599,145.0,30.4,0,0,0,1,0,0,0,1
2019,33699,145.0,44.1,0,0,0,1,1,0,0,0
2019,66899,145.0,28.5,0,0,0,1,0,0,0,1
2019,25849,145.0,61.4,1,0,0,0,0,0,0,1
2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2019,28799,145.0,64.2,1,0,0,0,0,0,0,1
2019,24299,145.0,61.4,1,0,0,0,0,0,0,1
2019,26049,145.0,47.1,0,0,0,1,0,0,0,1
2019,28349,145.0,56.5,1,0,0,0,0,0,0,1
2019,31149,145.0,54.3,1,0,0,0,0,0,0,1
2019,32499,145.0,46.3,0,0,0,1,0,0,0,1
2019,33799,145.0,55.4,1,0,0,0,0,0,0,1
2017,18049,30.0,61.4,1,0,0,0,0,0,0,1
2019,27499,145.0,60.1,1,0,0,0,0,0,0,1
2019,28599,145.0,61.4,1,0,0,0,0,0,0,1
2019,31599,145.0,55.4,1,0,0,0,0,0,0,1
2019,31799,145.0,64.2,1,0,0,0,0,0,0,1
2019,26799,145.0,45.6,0,0,0,1,0,0,0,1
2019,41999,145.0,30.4,0,0,0,1,0,0,0,1
2019,20599,145.0,61.4,1,0,0,0,0,0,0,1
2019,34399,145.0,44.1,0,0,0,1,0,0,0,1
2019,25699,145.0,61.4,1,0,0,0,0,0,0,1
2019,29799,145.0,57.7,1,0,0,0,0,0,0,1
2018,22549,145.0,46.3,0,0,0,1,0,0,0,1
2019,25499,145.0,61.4,1,0,0,0,0,0,0,1
2019,29099,145.0,64.2,1,0,0,0,0,0,0,1
2018,25049,145.0,60.1,1,0,0,0,0,0,0,1
2015,16789,30.0,61.4,1,0,0,0,0,0,0,1
2017,22899,145.0,67.3,1,0,0,0,0,0,0,1
2019,62399,145.0,28.0,0,0,0,1,0,0,0,1
2018,23799,145.0,49.6,0,0,0,1,1,0,0,0
2019,30149,145.0,54.3,1,0,0,0,1,0,0,0
2019,67159,145.0,28.0,0,0,0,1,1,0,0,0
2017,35499,145.0,34.0,0,0,0,1,1,0,0,0
2019,31539,145.0,64.2,1,0,0,0,1,0,0,0
2019,33699,145.0,43.5,0,0,0,1,1,0,0,0
2019,32068,145.0,64.2,1,0,0,0,1,0,0,0
2019,28799,145.0,44.1,0,0,0,1,0,0,0,1
2018,28149,145.0,54.3,1,0,0,0,1,0,0,0
2019,29899,145.0,61.4,1,0,0,0,0,0,0,1
2016,22549,30.0,65.7,1,0,0,0,1,0,0,0
2017,18899,20.0,64.2,1,0,0,0,0,0,0,1
2019,25389,145.0,45.6,0,0,0,1,0,0,0,1
2018,27449,145.0,57.7,1,0,0,0,1,0,0,0
2018,27249,145.0,57.7,1,0,0,0,1,0,0,0
2019,26899,145.0,45.6,0,0,0,1,1,0,0,0
2019,44399,145.0,29.1,0,0,0,1,0,0,0,1
2018,22699,145.0,67.3,1,0,0,0,0,0,0,1
2017,14899,20.0,65.7,1,0,0,0,0,0,0,1
2020,39099,145.0,44.1,0,0,0,1,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2019,25699,145.0,47.1,0,0,0,1,0,0,0,1
2019,23949,145.0,46.3,0,0,0,1,0,0,0,1
2017,23649,145.0,47.1,0,0,0,1,0,0,0,1
2019,20549,145.0,61.4,1,0,0,0,0,0,0,1
2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2019,25849,145.0,61.4,1,0,0,0,0,0,0,1
2019,29449,145.0,64.2,1,0,0,0,0,0,0,1
2019,25199,145.0,47.1,0,0,0,1,0,0,0,1
2020,37249,145.0,57.7,1,0,0,0,0,0,0,1
2020,53669,145.0,29.1,0,0,0,1,0,0,0,1
2018,37999,145.0,30.4,0,0,0,1,0,0,0,1
2019,28388,145.0,64.2,1,0,0,0,0,0,0,1
2016,18849,30.0,62.8,1,0,0,0,0,0,0,1
2018,28789,145.0,57.7,1,0,0,0,0,0,0,1
2017,25999,145.0,42.2,0,0,0,1,0,0,0,1
2019,26499,145.0,61.4,1,0,0,0,0,0,0,1
2019,20799,145.0,61.4,1,0,0,0,0,0,0,1
2016,23999,30.0,65.7,1,0,0,0,0,0,0,1
2017,22999,145.0,48.7,0,0,0,1,0,0,0,1
2019,28299,145.0,56.5,1,0,0,0,0,0,0,1
2019,19799,150.0,46.3,0,0,0,1,0,0,0,1
2017,25599,145.0,42.2,0,0,0,1,0,0,0,1
2019,27299,145.0,45.6,0,0,0,1,1,0,0,0
2019,27999,145.0,60.1,1,0,0,0,1,0,0,0
2019,24799,145.0,44.1,0,0,0,1,1,0,0,0
2019,23849,145.0,61.4,1,0,0,0,0,0,0,1
2019,25299,145.0,46.3,0,0,0,1,0,0,0,1
2019,28299,145.0,56.5,1,0,0,0,0,0,0,1
2019,27399,145.0,47.1,0,0,0,1,0,0,0,1
2019,34799,145.0,55.4,1,0,0,0,0,0,0,1
2019,31199,145.0,61.4,1,0,0,0,0,0,0,1
2019,23299,145.0,47.1,0,0,0,1,0,1,0,0
2019,23499,145.0,47.1,0,0,0,1,0,1,0,0
2019,19999,145.0,46.3,0,0,0,1,0,0,0,1
2019,20299,150.0,46.3,0,0,0,1,0,0,0,1
2019,25549,150.0,61.4,1,0,0,0,0,0,0,1
2017,24498,150.0,54.3,1,0,0,0,1,0,0,0
2017,31999,260.0,35.3,0,0,0,1,1,0,0,0
2019,30249,145.0,55.4,1,0,0,0,1,0,0,0
2019,24799,145.0,44.1,0,0,0,1,1,0,0,0
2018,23449,145.0,46.3,0,0,0,1,1,0,0,0
2019,29899,145.0,54.3,1,0,0,0,0,0,0,1
2019,26499,145.0,45.6,0,0,0,1,0,0,0,1
2019,25999,145.0,45.6,0,0,0,1,0,0,0,1
2019,26599,145.0,45.6,0,0,0,1,0,0,0,1
2019,28999,145.0,64.2,1,0,0,0,0,0,0,1
2019,29299,145.0,44.1,0,0,0,1,0,0,0,1
2019,27599,145.0,61.4,1,0,0,0,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2018,29249,145.0,54.3,1,0,0,0,0,0,0,1
2017,17999,145.0,64.2,1,0,0,0,0,0,0,1
2017,22499,30.0,64.2,1,0,0,0,0,0,0,1
2017,30999,300.0,34.0,0,0,0,1,1,0,0,0
2019,33149,145.0,54.3,1,0,0,0,0,0,0,1
2016,18799,30.0,64.2,1,0,0,0,0,0,0,1
2019,25999,145.0,61.4,1,0,0,0,0,0,0,1
2019,26499,145.0,46.3,0,0,0,1,0,0,0,1
2017,24699,145.0,43.5,0,0,0,1,0,0,0,1
2018,28789,150.0,54.3,1,0,0,0,0,0,0,1
2017,24499,150.0,67.3,1,0,0,0,0,0,0,1
2018,28049,145.0,54.3,1,0,0,0,0,0,0,1
2016,20199,20.0,67.3,1,0,0,0,0,0,0,1
2019,32999,145.0,57.7,1,0,0,0,0,0,0,1
2019,19749,145.0,46.3,0,0,0,1,0,0,0,1
2019,34199,145.0,55.4,1,0,0,0,0,0,0,1
2019,33699,145.0,44.1,0,0,0,1,0,0,0,1
2019,42699,145.0,30.4,0,0,0,1,0,0,0,1
2019,33599,145.0,44.1,0,0,0,1,0,0,0,1
2019,20499,145.0,61.4,1,0,0,0,0,0,0,1
2017,31349,145.0,35.8,0,0,0,1,0,0,0,1
2015,17089,30.0,64.2,1,0,0,0,0,0,0,1
2016,17799,20.0,64.2,1,0,0,0,0,0,0,1
2016,18799,125.0,51.4,0,0,0,1,0,0,0,1
2019,29339,145.0,45.6,0,0,0,1,0,0,0,1
2019,26299,145.0,47.1,0,0,0,1,0,0,0,1
2017,23649,150.0,47.1,0,0,0,1,0,0,0,1
2018,29199,145.0,54.3,1,0,0,0,0,0,0,1
2019,24899,145.0,61.4,1,0,0,0,0,0,0,1
2019,25699,145.0,42.2,0,0,0,1,0,0,0,1
2019,28999,145.0,42.2,0,0,0,1,0,0,0,1
2019,27499,145.0,60.1,1,0,0,0,0,0,0,1
2019,26999,145.0,46.3,0,0,0,1,0,0,0,1
2019,30299,145.0,44.1,0,0,0,1,0,0,0,1
2019,34649,145.0,61.4,1,0,0,0,0,0,0,1
2019,28699,145.0,45.6,0,0,0,1,0,0,0,1
2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2019,25999,145.0,61.4,1,0,0,0,0,0,0,1
2019,25599,145.0,47.1,0,0,0,1,0,0,0,1
2019,24899,145.0,46.3,0,0,0,1,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2019,30399,145.0,44.1,0,0,0,1,0,0,0,1
2019,31599,145.0,55.4,1,0,0,0,0,0,0,1
2019,27099,145.0,45.6,0,0,0,1,0,0,0,1
2019,28599,145.0,61.4,1,0,0,0,0,0,0,1
2019,26999,145.0,45.6,0,0,0,1,0,0,0,1
2018,23499,145.0,61.4,1,0,0,0,0,0,0,1
2018,22399,145.0,58.9,1,0,0,0,0,0,0,1
2018,23099,145.0,46.3,0,0,0,1,0,0,0,1
2018,27499,145.0,57.7,1,0,0,0,0,0,0,1
2018,27449,145.0,44.1,0,0,0,1,0,0,0,1
2019,29749,145.0,57.7,1,0,0,0,0,0,0,1
2019,40699,145.0,30.4,0,0,0,1,0,0,0,1
2019,29699,145.0,61.4,1,0,0,0,0,0,0,1
2016,17699,20.0,64.2,1,0,0,0,0,0,0,1
2019,33789,145.0,61.4,1,0,0,0,1,0,0,0
2019,26899,145.0,46.3,0,0,0,1,0,0,0,1
2019,31529,145.0,51.4,1,0,0,0,0,0,0,1
2019,69679,145.0,28.0,0,0,0,1,0,0,0,1
2019,31999,145.0,61.4,1,0,0,0,0,0,0,1
2019,36539,145.0,55.4,1,0,0,0,0,0,0,1
2019,27999,145.0,46.3,0,0,0,1,1,0,0,0
2017,16495,30.0,64.2,1,0,0,0,0,0,0,1
2015,17295,30.0,64.2,1,0,0,0,1,0,0,0
2016,22795,30.0,65.7,1,0,0,0,1,0,0,0
2017,17599,30.0,64.2,1,0,0,0,0,0,0,1
2017,18799,30.0,64.2,1,0,0,0,0,0,0,1
2019,25749,145.0,47.1,0,0,0,1,0,0,0,1
2019,19899,145.0,46.3,0,0,0,1,0,0,0,1
2019,20249,145.0,46.3,0,0,0,1,0,0,0,1
2019,25349,145.0,44.1,0,0,0,1,0,0,0,1
2017,18399,145.0,64.2,1,0,0,0,0,0,0,1
2019,29549,145.0,57.7,1,0,0,0,0,0,0,1
2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2015,13649,20.0,65.7,1,0,0,0,0,0,0,1
2017,19299,30.0,64.2,1,0,0,0,0,0,0,1
2017,19199,145.0,50.4,0,0,0,1,0,0,0,1
2017,48999,300.0,32.8,0,0,0,1,0,0,0,1
2018,24099,145.0,67.3,1,0,0,0,0,0,0,1
2017,20499,30.0,61.4,1,0,0,0,0,0,0,1
2020,39759,145.0,54.3,1,0,0,0,0,0,0,1
2019,34099,145.0,42.2,0,0,0,1,0,0,0,1
2020,33509,145.0,39.2,0,0,0,1,0,0,0,1
2016,36399,305.0,34.5,0,0,0,1,0,0,0,1
2015,19099,30.0,61.4,1,0,0,0,0,0,0,1
2019,20249,145.0,46.3,0,0,0,1,0,0,0,1
2019,27099,145.0,45.6,0,0,0,1,0,0,0,1
2019,27799,145.0,60.1,1,0,0,0,1,0,0,0
2019,26549,145.0,60.1,1,0,0,0,1,0,0,0
2019,30599,145.0,44.1,0,0,0,1,0,0,0,1
2019,19999,145.0,61.4,1,0,0,0,0,0,0,1
2019,25999,145.0,46.3,0,0,0,1,0,0,0,1
2019,26299,145.0,61.4,1,0,0,0,0,0,0,1
2019,47999,145.0,29.7,0,0,0,1,0,0,0,1
2018,23399,145.0,46.3,0,0,0,1,1,0,0,0
2019,24199,145.0,44.1,0,0,0,1,1,0,0,0
2019,28899,145.0,44.1,0,0,0,1,0,0,0,1
2019,26899,145.0,45.6,0,0,0,1,0,0,0,1
2017,22799,145.0,58.9,1,0,0,0,0,0,0,1
2016,18099,20.0,64.2,1,0,0,0,0,0,0,1
2019,23399,145.0,44.1,0,0,0,1,1,0,0,0
2019,37449,145.0,54.3,1,0,0,0,1,0,0,0
2019,25099,145.0,44.1,0,0,0,1,1,0,0,0
2019,28499,145.0,45.6,0,0,0,1,0,0,0,1
2016,24749,125.0,61.4,1,0,0,0,1,0,0,0
2015,16899,30.0,61.4,1,0,0,0,0,0,0,1
2018,23100,145.0,45.6,0,0,0,1,1,0,0,0
2014,12100,145.0,54.3,1,0,0,0,0,0,0,1
2013,14000,150.0,53.3,1,0,0,0,0,0,0,1
2017,16189,125.0,53.3,0,0,0,1,0,1,0,0
2019,31199,145.0,44.1,0,0,0,1,0,0,0,1
2019,26999,145.0,61.4,1,0,0,0,0,0,0,1
2019,30199,145.0,54.3,1,0,0,0,0,0,0,1
2019,25649,145.0,46.3,0,0,0,1,0,0,0,1
2019,26149,145.0,61.4,1,0,0,0,0,0,0,1
2019,30799,145.0,57.7,1,0,0,0,0,0,0,1
2019,20499,145.0,61.4,1,0,0,0,0,0,0,1
2019,27099,145.0,45.6,0,0,0,1,0,0,0,1
2019,25799,145.0,47.1,0,0,0,1,0,0,0,1
2019,21599,145.0,61.4,1,0,0,0,0,0,0,1
2017,23149,30.0,65.7,1,0,0,0,0,0,0,1
2018,22199,150.0,67.3,1,0,0,0,0,0,0,1
2018,25399,145.0,67.3,1,0,0,0,0,0,0,1
2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2016,19024,20.0,64.2,1,0,0,0,0,0,0,1
2017,24124,125.0,61.4,1,0,0,0,1,0,0,0
2016,18124,30.0,61.4,1,0,0,0,0,0,0,1
2020,32659,145.0,54.3,1,0,0,0,0,0,0,1
2017,22649,30.0,65.7,1,0,0,0,0,0,0,1
2019,20249,145.0,61.4,1,0,0,0,0,0,0,1
2019,25699,145.0,47.1,0,0,0,1,0,0,0,1
2019,23899,145.0,46.3,0,0,0,1,0,0,0,1
2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2019,34249,145.0,61.4,1,0,0,0,0,0,0,1
2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2019,30049,145.0,44.1,0,0,0,1,0,0,0,1
2019,25899,145.0,61.4,1,0,0,0,0,0,0,1
2019,24699,145.0,46.3,0,0,0,1,0,0,0,1
2019,25199,145.0,47.1,0,0,0,1,0,0,0,1
2018,18849,145.0,46.3,0,0,0,1,0,0,0,1
2018,19099,145.0,46.3,0,0,0,1,0,0,0,1
2016,18149,125.0,52.3,0,0,0,1,0,0,0,1
2017,19099,145.0,61.4,1,0,0,0,0,0,0,1
2019,35399,145.0,44.1,0,0,0,1,0,0,0,1
2017,21499,145.0,48.7,0,0,0,1,0,0,0,1
2019,29699,145.0,42.2,0,0,0,1,0,0,0,1
2019,25249,145.0,45.6,0,0,0,1,0,0,0,1
2017,26249,145.0,54.3,1,0,0,0,1,0,0,0
2017,31399,145.0,36.2,0,0,0,1,0,0,0,1
2019,25999,145.0,46.3,0,0,0,1,0,0,0,1
2019,26399,145.0,47.1,0,0,0,1,0,0,0,1
2019,28999,145.0,57.7,1,0,0,0,0,0,0,1
2019,21899,145.0,64.2,1,0,0,0,0,0,0,1
2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2019,32624,145.0,44.1,0,0,0,1,0,0,0,1
2019,30995,145.0,57.7,1,0,0,0,1,0,0,0
2019,26495,145.0,46.3,0,0,0,1,1,0,0,0
2019,28495,145.0,64.2,1,0,0,0,0,0,0,1
2019,88995,145.0,28.0,0,0,0,1,0,0,0,1
2020,34995,145.0,64.2,1,0,0,0,0,0,0,1
2017,20623,125.0,58.9,1,0,0,0,1,0,0,0
2019,29995,145.0,61.4,1,0,0,0,1,0,0,0
2019,30995,145.0,42.8,0,0,0,1,1,0,0,0
2019,30995,145.0,42.8,0,0,0,1,1,0,0,0
2018,22199,145.0,67.3,1,0,0,0,0,0,0,1
2017,19999,145.0,61.4,1,0,0,0,0,0,0,1
2017,23749,145.0,61.4,1,0,0,0,0,0,0,1
2017,15499,20.0,65.7,1,0,0,0,0,0,0,1
2018,22199,145.0,61.4,1,0,0,0,0,0,0,1
