,year,price,engine_size,mileage,Diesel,Hybrid,otherFuel,Petrol,Automatic,Manual,otherTransmission,Semi-Auto
2133,2019,28000,145.0,44.1,0,0,0,1,0,0,0,1
2134,2019,28800,145.0,44.1,0,0,0,1,0,0,0,1
2135,2019,29000,145.0,44.1,0,0,0,1,0,0,0,1
2136,2019,25000,145.0,45.6,0,0,0,1,0,0,0,1
2137,2019,29000,145.0,47.1,0,0,0,1,0,0,0,1
2138,2019,41000,145.0,28.8,0,0,0,1,0,0,0,1
2139,2019,31450,145.0,57.7,1,0,0,0,0,0,0,1
2140,2019,31500,145.0,57.7,1,0,0,0,0,0,0,1
2141,2016,13000,20.0,65.7,1,0,0,0,1,0,0,0
2142,2019,25299,145.0,44.1,0,0,0,1,0,0,0,1
2143,2019,25599,145.0,44.1,0,0,0,1,0,0,0,1
2144,2019,26599,145.0,47.1,0,0,0,1,0,0,0,1
2145,2019,28099,145.0,61.4,1,0,0,0,0,0,0,1
2146,2019,24599,145.0,58.9,1,0,0,0,0,0,0,1
2147,2019,27349,145.0,64.2,1,0,0,0,0,0,0,1
2148,2019,29549,145.0,55.4,1,0,0,0,0,0,0,1
2149,2019,29999,145.0,44.1,0,0,0,1,0,0,0,1
2150,2019,29399,145.0,57.7,1,0,0,0,0,0,0,1
2151,2018,25999,145.0,46.3,0,0,0,1,1,0,0,0
2152,2019,41099,145.0,29.4,0,0,0,1,0,0,0,1
2153,2017,24000,125.0,58.9,1,0,0,0,1,0,0,0
2154,2014,16450,30.0,64.2,1,0,0,0,0,0,0,1
2155,2017,19750,150.0,41.5,0,0,0,1,0,0,0,1
2156,2019,52000,145.0,34.5,0,0,0,1,1,0,0,0
2157,2016,20299,125.0,51.4,0,0,0,1,0,0,0,1
2158,2016,21600,30.0,65.7,1,0,0,0,0,0,0,1
2159,2019,27750,145.0,46.3,0,0,0,1,0,0,0,1
2160,2019,24600,145.0,45.6,0,0,0,1,0,0,0,1
2161,2019,24700,145.0,61.4,1,0,0,0,0,0,0,1
2162,2018,22000,145.0,46.3,0,0,0,1,0,0,0,1
2163,2019,24500,145.0,45.6,0,0,0,1,0,0,0,1
2164,2019,30300,145.0,54.3,1,0,0,0,0,0,0,1
2165,2019,25799,145.0,47.1,0,0,0,1,0,0,0,1
2166,2019,28499,145.0,64.2,1,0,0,0,0,0,0,1
2167,2019,29899,145.0,57.7,1,0,0,0,0,0,0,1
2168,2017,20749,2.0,134.5,0,1,0,0,0,0,0,1
2169,2016,29189,260.0,36.2,0,0,0,1,0,0,0,1
2170,2016,18449,30.0,64.2,1,0,0,0,0,0,0,1
2171,2017,20700,150.0,61.4,1,0,0,0,0,0,0,1
2172,2017,19350,30.0,61.4,1,0,0,0,0,0,0,1
2173,2019,28000,150.0,64.2,1,0,0,0,0,0,0,1
2174,2019,62199,145.0,28.5,0,0,0,1,0,0,0,1
2175,2019,33699,145.0,42.2,0,0,0,1,0,0,0,1
2176,2019,24699,145.0,44.1,0,0,0,1,0,0,0,1
2177,2018,22549,145.0,61.4,1,0,0,0,0,0,0,1
2178,2019,24299,145.0,58.9,1,0,0,0,0,0,0,1
2179,2019,29699,145.0,61.4,1,0,0,0,0,0,0,1
2180,2019,29899,145.0,57.7,1,0,0,0,0,0,0,1
2181,2019,25699,145.0,61.4,1,0,0,0,0,0,0,1
2182,2019,69399,145.0,28.0,0,0,0,1,0,0,0,1
2183,2019,29199,145.0,47.1,0,0,0,1,0,0,0,1
2184,2019,31899,145.0,46.3,0,0,0,1,0,0,0,1
2185,2019,45199,145.0,30.4,0,0,0,1,0,0,0,1
2186,2019,33599,145.0,44.1,0,0,0,1,0,0,0,1
2187,2019,23879,145.0,47.1,0,0,0,1,0,1,0,0
2188,2019,23879,145.0,47.1,0,0,0,1,0,1,0,0
2189,2019,23499,145.0,47.1,0,0,0,1,0,1,0,0
2190,2019,22899,145.0,47.1,0,0,0,1,0,1,0,0
2191,2019,23299,145.0,47.1,0,0,0,1,0,1,0,0
2192,2019,29199,145.0,46.3,0,0,0,1,0,0,0,1
2193,2019,34299,145.0,55.4,1,0,0,0,0,0,0,1
2194,2016,20449,30.0,64.2,1,0,0,0,0,0,0,1
2195,2017,23899,145.0,65.7,1,0,0,0,0,0,0,1
2196,2019,32099,145.0,64.2,1,0,0,0,0,0,0,1
2197,2019,34449,145.0,54.3,1,0,0,0,0,0,0,1
2198,2019,20449,145.0,61.4,1,0,0,0,0,0,0,1
2199,2019,20349,145.0,46.3,0,0,0,1,0,0,0,1
2200,2018,28499,145.0,54.3,1,0,0,0,0,0,0,1
2201,2019,22899,145.0,61.4,1,0,0,0,0,0,0,1
2202,2019,29299,145.0,44.1,0,0,0,1,0,0,0,1
2203,2019,30899,145.0,57.7,1,0,0,0,0,0,0,1
2204,2019,25799,145.0,45.6,0,0,0,1,0,0,0,1
2205,2019,23399,145.0,44.1,0,0,0,1,0,0,0,1
2206,2019,32199,145.0,44.1,0,0,0,1,0,0,0,1
2207,2019,30599,145.0,44.1,0,0,0,1,0,0,0,1
2208,2019,25899,145.0,45.6,0,0,0,1,0,0,0,1
2209,2019,28500,150.0,47.1,0,0,0,1,0,0,0,1
2210,2019,25949,145.0,61.4,1,0,0,0,0,0,0,1
2211,2019,25499,145.0,61.4,1,0,0,0,0,0,0,1
2212,2019,33299,145.0,54.3,1,0,0,0,0,0,0,1
2213,2018,27299,145.0,61.4,1,0,0,0,0,0,0,1
2214,2019,31609,145.0,64.2,1,0,0,0,0,0,0,1
2215,2019,28000,145.0,57.7,1,0,0,0,0,0,0,1
2216,2019,24450,145.0,61.4,1,0,0,0,0,0,0,1
2217,2018,25000,145.0,67.3,1,0,0,0,0,0,0,1
2218,2018,25000,145.0,65.7,1,0,0,0,1,0,0,0
2219,2019,44000,145.0,29.7,0,0,0,1,0,0,0,1
2220,2019,25000,145.0,60.1,1,0,0,0,0,0,0,1
2221,2019,24500,145.0,45.6,0,0,0,1,0,0,0,1
2222,2019,26500,145.0,60.1,1,0,0,0,0,0,0,1
2223,2019,31400,145.0,64.2,1,0,0,0,0,0,0,1
2224,2017,18510,30.0,64.2,1,0,0,0,0,0,0,1
2225,2015,17999,125.0,50.4,0,0,0,1,0,0,0,1
2226,2019,35499,145.0,36.2,0,0,0,1,0,0,0,1
2227,2019,30199,145.0,56.5,1,0,0,0,0,0,0,1
2228,2019,31609,145.0,64.2,1,0,0,0,0,0,0,1
2229,2019,27499,145.0,60.1,1,0,0,0,0,0,0,1
2230,2019,34579,145.0,44.1,0,0,0,1,0,0,0,1
2231,2019,35539,145.0,57.7,1,0,0,0,0,0,0,1
2232,2019,60859,145.0,28.5,0,0,0,1,0,0,0,1
2233,2016,18624,125.0,52.3,0,0,0,1,0,0,0,1
2234,2017,28624,265.0,36.2,0,0,0,1,0,0,0,1
2235,2019,41949,145.0,29.7,0,0,0,1,0,0,0,1
2236,2019,25449,145.0,47.1,0,0,0,1,0,0,0,1
2237,2019,23949,145.0,46.3,0,0,0,1,0,0,0,1
2238,2019,22699,145.0,46.3,0,0,0,1,0,0,0,1
2239,2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2240,2019,20149,145.0,46.3,0,0,0,1,0,0,0,1
2241,2019,19899,145.0,46.3,0,0,0,1,0,0,0,1
2242,2019,25949,145.0,47.1,0,0,0,1,0,0,0,1
2243,2019,19899,145.0,46.3,0,0,0,1,0,0,0,1
2244,2019,20149,145.0,46.3,0,0,0,1,0,0,0,1
2245,2019,25799,145.0,47.1,0,0,0,1,0,0,0,1
2246,2019,20449,145.0,61.4,1,0,0,0,0,0,0,1
2247,2018,22549,145.0,46.3,0,0,0,1,0,0,0,1
2248,2018,18799,145.0,46.3,0,0,0,1,0,0,0,1
2249,2016,18449,30.0,64.2,1,0,0,0,0,0,0,1
2250,2019,24999,145.0,45.6,0,0,0,1,0,0,0,1
2251,2019,31199,145.0,41.5,0,0,0,1,0,0,0,1
2252,2016,17999,30.0,64.2,1,0,0,0,0,0,0,1
2253,2019,24549,145.0,46.3,0,0,0,1,0,0,0,1
2254,2019,24399,145.0,58.9,1,0,0,0,0,0,0,1
2255,2016,17491,20.0,65.7,1,0,0,0,1,0,0,0
2256,2019,28995,145.0,45.6,0,0,0,1,1,0,0,0
2257,2019,19749,150.0,46.3,0,0,0,1,0,0,0,1
2258,2019,28400,145.0,57.7,1,0,0,0,0,0,0,1
2259,2018,22000,145.0,46.3,0,0,0,1,0,0,0,1
2260,2019,28359,145.0,44.1,0,0,0,1,0,0,0,1
2261,2019,28000,145.0,43.5,0,0,0,1,0,0,0,1
2262,2019,41400,145.0,28.8,0,0,0,1,0,0,0,1
2263,2019,28700,145.0,47.1,0,0,0,1,0,0,0,1
2264,2019,28000,145.0,44.1,0,0,0,1,0,0,0,1
2265,2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
2266,2019,28589,145.0,57.7,1,0,0,0,0,0,0,1
2267,2019,26589,145.0,60.1,1,0,0,0,0,0,0,1
2268,2019,37899,145.0,29.4,0,0,0,1,0,0,0,1
2269,2019,28949,145.0,57.7,1,0,0,0,0,0,0,1
2270,2018,23199,145.0,46.3,0,0,0,1,0,0,0,1
2271,2019,30799,145.0,57.7,1,0,0,0,0,0,0,1
2272,2019,24299,145.0,61.4,1,0,0,0,0,0,0,1
2273,2019,30699,145.0,57.7,1,0,0,0,0,0,0,1
2274,2018,28749,145.0,54.3,1,0,0,0,0,0,0,1
2275,2019,30995,145.0,42.8,0,0,0,1,0,0,0,1
2276,2019,29995,145.0,61.4,1,0,0,0,0,0,0,1
2277,2019,29995,145.0,61.4,1,0,0,0,0,0,0,1
2278,2019,29995,145.0,55.4,1,0,0,0,0,0,0,1
2279,2019,29995,145.0,42.8,0,0,0,1,1,0,0,0
2280,2018,28374,145.0,54.3,1,0,0,0,1,0,0,0
2281,2016,31995,260.0,36.2,0,0,0,1,1,0,0,0
2282,2016,22624,145.0,49.6,0,0,0,1,0,0,0,1
2283,2020,39995,145.0,44.1,0,0,0,1,0,0,0,1
2284,2019,30995,145.0,57.7,1,0,0,0,1,0,0,0
2285,2020,39309,145.0,46.3,1,0,0,0,0,0,0,1
2286,2016,36399,300.0,34.5,0,0,0,1,0,0,0,1
2287,2019,32899,145.0,55.4,1,0,0,0,0,0,0,1
2288,2019,33299,145.0,42.2,0,0,0,1,0,0,0,1
2289,2019,34099,145.0,44.1,0,0,0,1,0,0,0,1
2290,2019,30499,145.0,56.5,1,0,0,0,0,0,0,1
2291,2019,26599,145.0,46.3,0,0,0,1,0,0,0,1
2292,2019,28491,145.0,47.1,0,0,0,1,1,0,0,0
2293,2014,14491,125.0,52.3,0,0,0,1,0,1,0,0
2294,2017,42991,300.0,34.5,0,0,0,1,1,0,0,0
2295,2016,35991,300.0,34.5,0,0,0,1,1,0,0,0
2296,2016,16695,30.0,64.2,1,0,0,0,0,0,0,1
2297,2015,14490,125.0,52.3,0,0,0,1,0,0,0,1
2298,2019,24724,145.0,47.1,0,0,0,1,0,0,0,1
2299,2019,31995,145.0,44.1,0,0,0,1,0,0,0,1
2300,2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
2301,2018,39000,150.0,29.1,0,0,0,1,0,0,0,1
2302,2016,17500,0.0,134.5,0,1,0,0,0,0,0,1
2303,2018,15999,145.0,65.7,1,0,0,0,0,0,0,1
2304,2019,25599,145.0,46.3,0,0,0,1,0,0,0,1
2305,2019,29999,145.0,57.7,1,0,0,0,0,0,0,1
2306,2019,30299,145.0,61.4,1,0,0,0,0,0,0,1
2307,2018,25299,145.0,64.2,1,0,0,0,0,0,0,1
2308,2019,19899,145.0,46.3,0,0,0,1,0,0,0,1
2309,2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2310,2019,21099,145.0,46.3,0,0,0,1,0,0,0,1
2311,2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
2312,2019,29950,145.0,57.7,1,0,0,0,0,0,0,1
2313,2019,29500,145.0,57.7,1,0,0,0,0,0,0,1
2314,2019,30500,145.0,57.7,1,0,0,0,0,0,0,1
2315,2019,30500,145.0,57.7,1,0,0,0,0,0,0,1
2316,2015,15250,30.0,62.8,1,0,0,0,0,0,0,1
2317,2014,10995,145.0,53.3,1,0,0,0,0,0,0,1
2318,2016,23991,200.0,42.8,0,0,0,1,1,0,0,0
2319,2018,39991,145.0,29.4,0,0,0,1,1,0,0,0
2320,2019,30799,145.0,55.4,1,0,0,0,1,0,0,0
2321,2019,29699,145.0,56.5,1,0,0,0,1,0,0,0
2322,2019,28499,145.0,45.6,0,0,0,1,1,0,0,0
2323,2019,26299,145.0,47.1,0,0,0,1,0,0,0,1
2324,2018,24199,145.0,58.9,1,0,0,0,0,0,0,1
2325,2019,25449,145.0,47.1,0,0,0,1,0,0,0,1
2326,2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2327,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2328,2019,25349,145.0,44.1,0,0,0,1,0,0,0,1
2329,2019,24849,145.0,44.1,0,0,0,1,0,0,0,1
2330,2017,25999,145.0,47.1,0,0,0,1,0,0,0,1
2331,2018,22991,145.0,44.1,0,0,0,1,1,0,0,0
2332,2016,19999,125.0,51.4,0,0,0,1,0,0,0,1
2333,2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2334,2019,20349,145.0,46.3,0,0,0,1,0,0,0,1
2335,2019,29349,145.0,57.7,1,0,0,0,0,0,0,1
2336,2019,26349,145.0,61.4,1,0,0,0,0,0,0,1
2337,2019,42099,145.0,28.0,0,0,0,1,0,0,0,1
2338,2019,25849,145.0,47.1,0,0,0,1,0,0,0,1
2339,2019,25349,145.0,46.3,0,0,0,1,0,0,0,1
2340,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2341,2019,25499,145.0,61.4,1,0,0,0,0,0,0,1
2342,2018,28199,145.0,54.3,1,0,0,0,0,0,0,1
2343,2019,23879,145.0,47.1,0,0,0,1,0,1,0,0
2344,2019,29099,145.0,47.1,0,0,0,1,0,0,0,1
2345,2019,34579,145.0,44.1,0,0,0,1,0,0,0,1
2346,2019,36999,145.0,55.4,1,0,0,0,0,0,0,1
2347,2019,33789,145.0,61.4,1,0,0,0,0,0,0,1
2348,2015,17749,30.0,64.2,1,0,0,0,0,0,0,1
2349,2017,18999,145.0,64.2,1,0,0,0,0,0,0,1
2350,2019,25149,145.0,45.6,0,0,0,1,0,0,0,1
2351,2019,20399,145.0,46.3,0,0,0,1,0,0,0,1
2352,2019,30349,145.0,44.1,0,0,0,1,0,0,0,1
2353,2016,17849,30.0,61.4,1,0,0,0,0,0,0,1
2354,2017,22449,30.0,65.7,1,0,0,0,0,0,0,1
2355,2016,17299,125.0,60.1,1,0,0,0,0,0,0,1
2356,2016,17999,30.0,64.2,1,0,0,0,0,0,0,1
2357,2019,25999,145.0,61.4,1,0,0,0,0,0,0,1
2358,2019,27799,145.0,61.4,1,0,0,0,0,0,0,1
2359,2019,26589,145.0,60.1,1,0,0,0,1,0,0,0
2360,2018,23199,145.0,46.3,0,0,0,1,1,0,0,0
2361,2019,20449,145.0,61.4,1,0,0,0,0,0,0,1
2362,2018,26199,145.0,65.7,1,0,0,0,1,0,0,0
2363,2018,19599,145.0,61.4,1,0,0,0,0,0,0,1
2364,2019,23289,145.0,61.4,1,0,0,0,0,0,0,1
2365,2019,25399,145.0,45.6,0,0,0,1,1,0,0,0
2366,2019,27299,145.0,46.3,0,0,0,1,0,0,0,1
2367,2018,28699,145.0,57.7,1,0,0,0,0,0,0,1
2368,2019,31609,145.0,64.2,1,0,0,0,0,0,0,1
2369,2019,26699,145.0,43.5,0,0,0,1,0,0,0,1
2370,2016,24799,30.0,65.7,1,0,0,0,1,0,0,0
2371,2019,27199,145.0,42.2,0,0,0,1,0,0,0,1
2372,2019,20699,145.0,64.2,1,0,0,0,0,0,0,1
2373,2017,23699,20.0,67.3,1,0,0,0,0,0,0,1
2374,2018,21449,145.0,44.1,0,0,0,1,0,0,0,1
2375,2019,30849,145.0,54.3,1,0,0,0,0,0,0,1
2376,2019,46999,145.0,29.7,0,0,0,1,0,0,0,1
2377,2019,28199,145.0,57.7,1,0,0,0,0,0,0,1
2378,2019,27499,145.0,58.9,1,0,0,0,0,0,0,1
2379,2019,29299,145.0,61.4,1,0,0,0,0,0,0,1
2380,2016,19799,30.0,64.2,1,0,0,0,1,0,0,0
2381,2016,20399,30.0,64.2,1,0,0,0,0,0,0,1
2382,2018,23799,145.0,47.9,0,0,0,1,0,0,0,1
2383,2019,31699,145.0,57.7,1,0,0,0,0,0,0,1
2384,2019,30799,145.0,61.4,1,0,0,0,0,0,0,1
2385,2019,31199,145.0,64.2,1,0,0,0,0,0,0,1
2386,2019,34799,145.0,44.1,0,0,0,1,0,0,0,1
2387,2019,68399,145.0,28.0,0,0,0,1,0,0,0,1
2388,2019,31529,145.0,51.4,1,0,0,0,1,0,0,0
2389,2019,35049,145.0,44.1,0,0,0,1,1,0,0,0
2390,2019,38289,145.0,54.3,1,0,0,0,1,0,0,0
2391,2019,32289,145.0,46.3,0,0,0,1,1,0,0,0
2392,2019,32069,145.0,64.2,1,0,0,0,1,0,0,0
2393,2019,32069,145.0,64.2,1,0,0,0,1,0,0,0
2394,2019,30299,145.0,55.4,1,0,0,0,1,0,0,0
2395,2019,67699,145.0,28.0,0,0,0,1,1,0,0,0
2396,2019,35399,145.0,44.1,0,0,0,1,0,0,0,1
2397,2019,24849,145.0,45.6,0,0,0,1,1,0,0,0
2398,2019,24789,145.0,44.1,0,0,0,1,1,0,0,0
2399,2019,39299,145.0,29.4,0,0,0,1,1,0,0,0
2400,2019,25099,145.0,42.2,0,0,0,1,1,0,0,0
2401,2019,27199,145.0,46.3,0,0,0,1,1,0,0,0
2402,2019,23399,145.0,44.1,0,0,0,1,1,0,0,0
2403,2019,31199,145.0,57.7,1,0,0,0,1,0,0,0
2404,2019,32069,145.0,64.2,1,0,0,0,0,0,0,1
2405,2019,30919,145.0,53.3,1,0,0,0,0,0,0,1
2406,2019,25799,145.0,45.6,0,0,0,1,0,0,0,1
2407,2016,38349,300.0,34.5,0,0,0,1,0,0,0,1
2408,2019,49499,145.0,29.1,0,0,0,1,0,0,0,1
2409,2019,49669,145.0,29.1,0,0,0,1,0,0,0,1
2410,2018,18399,145.0,64.2,1,0,0,0,0,0,0,1
2411,2019,31299,145.0,61.4,1,0,0,0,0,0,0,1
2412,2019,33599,145.0,57.7,1,0,0,0,0,0,0,1
2413,2017,20349,30.0,64.2,1,0,0,0,0,0,0,1
2414,2019,34399,145.0,55.4,1,0,0,0,0,0,0,1
2415,2019,30099,145.0,60.1,1,0,0,0,0,0,0,1
2416,2019,31519,145.0,45.6,0,0,0,1,0,0,0,1
2417,2016,19799,125.0,52.3,0,0,0,1,0,0,0,1
2418,2018,29999,145.0,36.2,0,0,0,1,0,0,0,1
2419,2018,26799,145.0,47.1,0,0,0,1,0,0,0,1
2420,2020,36209,145.0,42.8,0,0,0,1,0,0,0,1
2421,2017,14549,20.0,65.7,1,0,0,0,0,0,0,1
2422,2019,25899,145.0,47.1,0,0,0,1,0,0,0,1
2423,2020,36809,145.0,46.3,0,0,0,1,0,0,0,1
2424,2016,25499,160.0,43.5,0,0,0,1,0,0,0,1
2425,2017,18299,30.0,61.4,1,0,0,0,0,0,0,1
2426,2017,25999,145.0,42.2,0,0,0,1,0,0,0,1
2427,2016,18999,20.0,64.2,1,0,0,0,0,0,0,1
2428,2016,19799,30.0,64.2,1,0,0,0,0,0,0,1
2429,2019,28599,145.0,60.1,1,0,0,0,0,0,0,1
2430,2019,32599,145.0,54.3,1,0,0,0,0,0,0,1
2431,2019,25999,145.0,47.1,0,0,0,1,0,0,0,1
2432,2018,47099,145.0,31.7,0,0,0,1,1,0,0,0
2433,2019,26289,145.0,46.3,0,0,0,1,1,0,0,0
2434,2017,25599,145.0,42.2,0,0,0,1,0,0,0,1
2435,2019,31609,145.0,64.2,1,0,0,0,0,0,0,1
2436,2016,15999,20.0,65.7,1,0,0,0,0,0,0,1
2437,2019,34919,145.0,44.1,0,0,0,1,0,0,0,1
2438,2019,28999,150.0,46.3,0,0,0,1,0,0,0,1
2439,2019,33599,145.0,55.4,1,0,0,0,1,0,0,0
2440,2019,31099,145.0,44.1,0,0,0,1,1,0,0,0
2441,2019,20399,145.0,61.4,1,0,0,0,0,0,0,1
2442,2019,29349,145.0,57.7,1,0,0,0,0,0,0,1
2443,2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2444,2019,25749,145.0,61.4,1,0,0,0,0,0,0,1
2445,2019,25749,145.0,61.4,1,0,0,0,0,0,0,1
2446,2016,17149,30.0,64.2,1,0,0,0,0,0,0,1
2447,2019,42049,145.0,30.4,0,0,0,1,0,0,0,1
2448,2019,30149,145.0,64.2,1,0,0,0,0,0,0,1
2449,2018,29199,145.0,54.3,1,0,0,0,0,0,0,1
2450,2019,19699,145.0,46.3,0,0,0,1,0,0,0,1
2451,2019,32999,145.0,54.3,1,0,0,0,0,0,0,1
2452,2019,42999,145.0,29.1,0,0,0,1,0,0,0,1
2453,2019,41699,145.0,30.4,0,0,0,1,0,0,0,1
2454,2018,50799,145.0,31.7,0,0,0,1,1,0,0,0
2455,2016,17949,30.0,64.2,1,0,0,0,1,0,0,0
2456,2019,26299,145.0,46.3,0,0,0,1,0,0,0,1
2457,2019,67199,145.0,28.0,0,0,0,1,0,0,0,1
2458,2019,33999,145.0,57.7,1,0,0,0,0,0,0,1
2459,2017,24289,30.0,65.7,1,0,0,0,0,0,0,1
2460,2020,40179,145.0,54.3,1,0,0,0,0,0,0,1
2461,2019,27299,145.0,45.6,0,0,0,1,1,0,0,0
2462,2019,26699,145.0,46.3,0,0,0,1,0,0,0,1
2463,2019,26699,145.0,46.3,0,0,0,1,0,0,0,1
2464,2019,20399,145.0,61.4,1,0,0,0,0,0,0,1
2465,2019,20799,145.0,61.4,1,0,0,0,0,0,0,1
2466,2019,24299,145.0,61.4,1,0,0,0,0,0,0,1
2467,2019,25999,145.0,61.4,1,0,0,0,0,0,0,1
2468,2018,26189,145.0,65.7,1,0,0,0,0,0,0,1
2469,2019,29799,145.0,57.7,1,0,0,0,1,0,0,0
2470,2019,29099,145.0,57.7,1,0,0,0,0,0,0,1
2471,2017,19499,145.0,64.2,1,0,0,0,0,0,0,1
2472,2018,24499,145.0,60.1,1,0,0,0,0,0,0,1
2473,2019,23799,145.0,61.4,1,0,0,0,0,0,0,1
2474,2019,43199,145.0,29.1,0,0,0,1,0,0,0,1
2475,2019,41499,145.0,30.4,0,0,0,1,0,0,0,1
2476,2019,29699,145.0,56.5,1,0,0,0,0,0,0,1
2477,2019,32699,145.0,56.5,1,0,0,0,0,0,0,1
2478,2019,32069,145.0,64.2,1,0,0,0,0,0,0,1
2479,2019,27699,145.0,45.6,0,0,0,1,0,0,0,1
2480,2019,32959,145.0,64.2,1,0,0,0,0,0,0,1
2481,2019,29549,145.0,44.1,0,0,0,1,0,0,0,1
2482,2016,21099,20.0,67.3,1,0,0,0,0,0,0,1
2483,2017,16995,145.0,64.2,1,0,0,0,0,0,0,1
2484,2016,13990,20.0,68.9,1,0,0,0,0,1,0,0
2485,2018,29499,145.0,44.1,0,0,0,1,1,0,0,0
2486,2019,40099,145.0,29.4,0,0,0,1,0,0,0,1
2487,2019,28399,145.0,61.4,1,0,0,0,0,0,0,1
2488,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2489,2019,20199,145.0,46.3,0,0,0,1,0,0,0,1
2490,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2491,2019,26049,145.0,47.1,0,0,0,1,0,0,0,1
2492,2019,31999,145.0,61.4,1,0,0,0,0,0,0,1
2493,2019,23849,145.0,46.3,0,0,0,1,0,0,0,1
2494,2019,20349,145.0,46.3,0,0,0,1,0,0,0,1
2495,2019,24599,145.0,46.3,0,0,0,1,0,0,0,1
2496,2019,20299,145.0,61.4,1,0,0,0,0,0,0,1
2497,2019,40849,145.0,30.4,0,0,0,1,0,0,0,1
2498,2019,20349,145.0,46.3,0,0,0,1,0,0,0,1
2499,2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2500,2019,26899,145.0,45.6,0,0,0,1,1,0,0,0
2501,2018,25399,145.0,67.3,1,0,0,0,1,0,0,0
2502,2019,32099,145.0,51.4,1,0,0,0,0,0,0,1
2503,2019,28399,145.0,45.6,0,0,0,1,0,0,0,1
2504,2019,37999,145.0,44.1,0,0,0,1,1,0,0,0
2505,2019,33299,145.0,44.1,0,0,0,1,1,0,0,0
2506,2019,46599,145.0,30.4,0,0,0,1,0,0,0,1
2507,2019,33699,145.0,44.1,0,0,0,1,1,0,0,0
2508,2019,66899,145.0,28.5,0,0,0,1,0,0,0,1
2509,2019,25849,145.0,61.4,1,0,0,0,0,0,0,1
2510,2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2511,2019,28799,145.0,64.2,1,0,0,0,0,0,0,1
2512,2019,24299,145.0,61.4,1,0,0,0,0,0,0,1
2513,2019,26049,145.0,47.1,0,0,0,1,0,0,0,1
2514,2019,28349,145.0,56.5,1,0,0,0,0,0,0,1
2515,2019,31149,145.0,54.3,1,0,0,0,0,0,0,1
2516,2019,32499,145.0,46.3,0,0,0,1,0,0,0,1
2517,2019,33799,145.0,55.4,1,0,0,0,0,0,0,1
2518,2017,18049,30.0,61.4,1,0,0,0,0,0,0,1
2519,2019,27499,145.0,60.1,1,0,0,0,0,0,0,1
2520,2019,28599,145.0,61.4,1,0,0,0,0,0,0,1
2521,2019,31599,145.0,55.4,1,0,0,0,0,0,0,1
2522,2019,31799,145.0,64.2,1,0,0,0,0,0,0,1
2523,2019,26799,145.0,45.6,0,0,0,1,0,0,0,1
2524,2019,41999,145.0,30.4,0,0,0,1,0,0,0,1
2525,2019,20599,145.0,61.4,1,0,0,0,0,0,0,1
2526,2019,34399,145.0,44.1,0,0,0,1,0,0,0,1
2527,2019,25699,145.0,61.4,1,0,0,0,0,0,0,1
2528,2019,29799,145.0,57.7,1,0,0,0,0,0,0,1
2529,2018,22549,145.0,46.3,0,0,0,1,0,0,0,1
2530,2019,25499,145.0,61.4,1,0,0,0,0,0,0,1
2531,2019,29099,145.0,64.2,1,0,0,0,0,0,0,1
2532,2018,25049,145.0,60.1,1,0,0,0,0,0,0,1
2533,2015,16789,30.0,61.4,1,0,0,0,0,0,0,1
2534,2017,22899,145.0,67.3,1,0,0,0,0,0,0,1
2535,2019,62399,145.0,28.0,0,0,0,1,0,0,0,1
2536,2018,23799,145.0,49.6,0,0,0,1,1,0,0,0
2537,2019,30149,145.0,54.3,1,0,0,0,1,0,0,0
2538,2019,67159,145.0,28.0,0,0,0,1,1,0,0,0
2539,2017,35499,145.0,34.0,0,0,0,1,1,0,0,0
2540,2019,31539,145.0,64.2,1,0,0,0,1,0,0,0
2541,2019,33699,145.0,43.5,0,0,0,1,1,0,0,0
2542,2019,32068,145.0,64.2,1,0,0,0,1,0,0,0
2543,2019,28799,145.0,44.1,0,0,0,1,0,0,0,1
2544,2018,28149,145.0,54.3,1,0,0,0,1,0,0,0
2545,2019,29899,145.0,61.4,1,0,0,0,0,0,0,1
2546,2016,22549,30.0,65.7,1,0,0,0,1,0,0,0
2547,2017,18899,20.0,64.2,1,0,0,0,0,0,0,1
2548,2019,25389,145.0,45.6,0,0,0,1,0,0,0,1
2549,2018,27449,145.0,57.7,1,0,0,0,1,0,0,0
2550,2018,27249,145.0,57.7,1,0,0,0,1,0,0,0
2551,2019,26899,145.0,45.6,0,0,0,1,1,0,0,0
2552,2019,44399,145.0,29.1,0,0,0,1,0,0,0,1
2553,2018,22699,145.0,67.3,1,0,0,0,0,0,0,1
2554,2017,14899,20.0,65.7,1,0,0,0,0,0,0,1
